FileName,Type,Name,ReleaseDate,Eoas,Eol,Version,Date
dotnet,versions,7.0.14,2023-11-14,,,,
dotnet,versions,6.0.25,2023-11-14,,,,
dotnet,versions,7.0.13,2023-10-24,,,,
dotnet,versions,6.0.24,2023-10-24,,,,
dotnet,versions,7.0.12,2023-10-10,,,,
dotnet,versions,6.0.23,2023-10-10,,,,
dotnet,versions,7.0.11,2023-09-12,,,,
dotnet,versions,6.0.22,2023-09-12,,,,
dotnet,versions,7.0.10,2023-08-08,,,,
dotnet,versions,6.0.21,2023-08-08,,,,
dotnet,versions,7.0.9,2023-07-11,,,,
dotnet,versions,6.0.20,2023-07-11,,,,
dotnet,versions,7.0.8,2023-06-22,,,,
dotnet,versions,6.0.19,2023-06-22,,,,
dotnet,versions,7.0.7,2023-06-13,,,,
dotnet,versions,6.0.18,2023-06-13,,,,
dotnet,versions,7.0.5,2023-04-11,,,,
dotnet,versions,6.0.16,2023-04-11,,,,
dotnet,versions,7.0.4,2023-03-14,,,,
dotnet,versions,6.0.15,2023-03-14,,,,
dotnet,versions,7.0.3,2023-02-14,,,,
dotnet,versions,6.0.14,2023-02-14,,,,
dotnet,versions,7.0.2,2023-01-10,,,,
dotnet,versions,6.0.13,2023-01-10,,,,
dotnet,versions,7.0.1,2022-12-13,,,,
dotnet,versions,6.0.12,2022-12-13,,,,
dotnet,versions,3.1.32,2022-12-13,,,,
dotnet,versions,7.0.0,2022-11-08,,,,
dotnet,versions,6.0.11,2022-11-08,,,,
dotnet,versions,3.1.31,2022-11-08,,,,
dotnet,versions,6.0.10,2022-10-11,,,,
dotnet,versions,3.1.30,2022-10-11,,,,
dotnet,versions,6.0.9,2022-09-13,,,,
dotnet,versions,3.1.29,2022-09-13,,,,
dotnet,versions,6.0.8,2022-08-09,,,,
dotnet,versions,3.1.28,2022-08-09,,,,
dotnet,versions,6.0.7,2022-07-12,,,,
dotnet,versions,3.1.27,2022-07-12,,,,
dotnet,versions,6.0.6,2022-06-14,,,,
dotnet,versions,3.1.26,2022-06-14,,,,
dotnet,versions,6.0.5,2022-05-10,,,,
dotnet,versions,5.0.17,2022-05-10,,,,
dotnet,versions,3.1.25,2022-05-10,,,,
dotnet,versions,1.1.1,2022-04-27,,,,
dotnet,versions,1.1.0,2022-04-27,,,,
dotnet,versions,1.0.4,2022-04-27,,,,
dotnet,versions,1.0.3,2022-04-27,,,,
dotnet,versions,1.0.2,2022-04-27,,,,
dotnet,versions,1.0.1,2022-04-27,,,,
dotnet,versions,1.0.0,2022-04-27,,,,
dotnet,versions,6.0.4,2022-04-12,,,,
dotnet,versions,5.0.16,2022-04-12,,,,
dotnet,versions,3.1.24,2022-04-12,,,,
dotnet,versions,6.0.3,2022-03-08,,,,
dotnet,versions,5.0.15,2022-03-08,,,,
dotnet,versions,3.1.23,2022-03-08,,,,
dotnet,versions,6.0.2,2022-02-08,,,,
dotnet,versions,5.0.14,2022-02-08,,,,
dotnet,versions,6.0.1,2021-12-14,,,,
dotnet,versions,5.0.13,2021-12-14,,,,
dotnet,versions,3.1.22,2021-12-14,,,,
dotnet,versions,6.0.0,2021-11-08,,,,
dotnet,versions,5.0.12,2021-11-08,,,,
dotnet,versions,3.1.21,2021-11-08,,,,
dotnet,versions,5.0.11,2021-10-12,,,,
dotnet,versions,3.1.20,2021-10-12,,,,
dotnet,versions,5.0.10,2021-09-14,,,,
dotnet,versions,3.1.19,2021-09-14,,,,
dotnet,versions,2.1.30,2021-08-19,,,,
dotnet,versions,2.1.29,2021-08-12,,,,
dotnet,versions,5.0.9,2021-08-10,,,,
dotnet,versions,3.1.18,2021-08-10,,,,
dotnet,versions,5.0.8,2021-07-13,,,,
dotnet,versions,3.1.17,2021-07-13,,,,
dotnet,versions,5.0.7,2021-06-08,,,,
dotnet,versions,3.1.16,2021-06-08,,,,
dotnet,versions,5.0.6,2021-05-11,,,,
dotnet,versions,3.1.15,2021-05-11,,,,
dotnet,versions,3.1.14,2021-04-13,,,,
dotnet,versions,5.0.5,2021-04-06,,,,
dotnet,versions,5.0.4,2021-03-09,,,,
dotnet,versions,3.1.13,2021-03-09,,,,
dotnet,versions,5.0.3,2021-02-09,,,,
dotnet,versions,3.1.12,2021-02-09,,,,
dotnet,versions,2.1.25,2021-02-09,,,,
dotnet,versions,5.0.2,2021-01-13,,,,
dotnet,versions,3.1.11,2021-01-13,,,,
dotnet,versions,2.1.24,2021-01-13,,,,
dotnet,versions,5.0.1,2020-12-08,,,,
dotnet,versions,5.0.0,2020-11-10,,,,
dotnet,versions,3.1.10,2020-11-10,,,,
dotnet,versions,3.1.9,2020-10-13,,,,
dotnet,versions,2.1.23,2020-10-13,,,,
dotnet,versions,3.1.8,2020-09-08,,,,
dotnet,versions,2.1.22,2020-09-08,,,,
dotnet,versions,3.1.7,2020-08-11,,,,
dotnet,versions,3.1.6,2020-07-14,,,,
dotnet,versions,2.1.20,2020-07-14,,,,
dotnet,versions,3.1.5,2020-06-10,,,,
dotnet,versions,2.1.18,2020-05-14,,,,
dotnet,versions,3.1.3,2020-03-24,,,,
dotnet,versions,3.1.2,2020-03-06,,,,
dotnet,versions,3.0.3,2020-02-19,,,,
dotnet,versions,2.1.16,2020-02-18,,,,
dotnet,versions,2.1.15,2020-01-15,,,,
dotnet,versions,3.1.1,2020-01-14,,,,
dotnet,versions,3.0.2,2020-01-14,,,,
dotnet,versions,3.1.0,2019-12-03,,,,
dotnet,versions,3.0.1,2019-11-19,,,,
dotnet,versions,2.2.8,2019-11-19,,,,
dotnet,versions,2.1.14,2019-11-19,,,,
dotnet,versions,3.0.0,2019-09-23,,,,
dotnet,versions,2.2.7,2019-09-10,,,,
dotnet,versions,2.1.13,2019-09-10,,,,
dotnet,versions,2.2.6,2019-07-09,,,,
dotnet,versions,2.1.12,2019-07-09,,,,
dotnet,versions,2.2.5,2019-05-15,,,,
dotnet,versions,2.1.11,2019-05-15,,,,
dotnet,versions,1.1.13,2019-05-15,,,,
dotnet,versions,1.0.16,2019-05-15,,,,
dotnet,versions,2.2.3,2019-03-12,,,,
dotnet,versions,2.1.9,2019-03-12,,,,
dotnet,versions,1.1.12,2019-03-12,,,,
dotnet,versions,1.0.15,2019-03-12,,,,
dotnet,versions,2.1.8,2019-02-14,,,,
dotnet,versions,1.1.11,2019-02-14,,,,
dotnet,versions,1.0.14,2019-02-14,,,,
dotnet,versions,2.2.2,2019-02-01,,,,
dotnet,versions,2.2.1,2019-01-09,,,,
dotnet,versions,2.1.7,2019-01-09,,,,
dotnet,versions,2.2.0,2018-12-04,,,,
dotnet,versions,2.1.6,2018-11-13,,,,
dotnet,versions,1.1.10,2018-10-17,,,,
dotnet,versions,1.0.13,2018-10-17,,,,
dotnet,versions,2.1.5,2018-10-02,,,,
dotnet,versions,2.1.4,2018-09-11,,,,
dotnet,versions,2.1.3,2018-08-22,,,,
dotnet,versions,2.1.2,2018-07-10,,,,
dotnet,versions,2.0.9,2018-07-10,,,,
dotnet,versions,1.1.9,2018-07-10,,,,
dotnet,versions,1.0.12,2018-07-10,,,,
dotnet,versions,2.1.1,2018-07-05,,,,
dotnet,versions,2.1.0,2018-05-30,,,,
dotnet,versions,2.0.7,2018-04-17,,,,
dotnet,versions,1.1.8,2018-04-17,,,,
dotnet,versions,1.1.7,2018-04-17,,,,
dotnet,versions,1.0.11,2018-04-17,,,,
dotnet,versions,2.0.6,2018-03-13,,,,
dotnet,versions,1.0.10,2018-03-13,,,,
dotnet,versions,2.0.5,2018-01-09,,,,
dotnet,versions,1.1.6,2018-01-09,,,,
dotnet,versions,1.0.9,2018-01-09,,,,
dotnet,versions,2.0.4,2017-12-12,,,,
dotnet,versions,2.0.3,2017-11-15,,,,
dotnet,versions,1.1.5,2017-11-15,,,,
dotnet,versions,1.0.8,2017-11-15,,,,
dotnet,versions,1.1.4,2017-09-26,,,,
dotnet,versions,1.0.7,2017-09-26,,,,
dotnet,versions,2.0.0,2017-08-14,,,,
dotnet,versions,1.1.2,2017-05-09,,,,
dotnet,versions,1.0.5,2017-05-09,,,,
dotnet,versions,1.1,2016-11-16,,,,
akeneo-pim,versions,7.0.76,2024-12-12,,,,
akeneo-pim,versions,7.0.75,2024-12-12,,,,
akeneo-pim,versions,7.0.74,2024-12-11,,,,
akeneo-pim,versions,7.0.73,2024-10-24,,,,
akeneo-pim,versions,6.0.113,2024-10-08,,,,
akeneo-pim,versions,7.0.72,2024-09-20,,,,
akeneo-pim,versions,7.0.71,2024-09-02,,,,
akeneo-pim,versions,7.0.70,2024-08-05,,,,
akeneo-pim,versions,7.0.69,2024-07-29,,,,
akeneo-pim,versions,7.0.68,2024-07-01,,,,
akeneo-pim,versions,7.0.67,2024-06-27,,,,
akeneo-pim,versions,7.0.66,2024-05-22,,,,
akeneo-pim,versions,7.0.65,2024-05-15,,,,
akeneo-pim,versions,7.0.64,2024-05-06,,,,
akeneo-pim,versions,7.0.63,2024-05-02,,,,
akeneo-pim,versions,7.0.62,2024-04-19,,,,
akeneo-pim,versions,7.0.61,2024-04-08,,,,
akeneo-pim,versions,7.0.60,2024-03-28,,,,
akeneo-pim,versions,7.0.59,2024-03-26,,,,
akeneo-pim,versions,7.0.58,2024-03-18,,,,
akeneo-pim,versions,7.0.57,2024-03-11,,,,
akeneo-pim,versions,7.0.56,2024-03-08,,,,
akeneo-pim,versions,7.0.55,2024-03-08,,,,
akeneo-pim,versions,7.0.54,2024-03-07,,,,
akeneo-pim,versions,7.0.53,2024-03-01,,,,
akeneo-pim,versions,7.0.52,2024-02-29,,,,
akeneo-pim,versions,7.0.51,2024-02-28,,,,
akeneo-pim,versions,7.0.50,2024-01-30,,,,
akeneo-pim,versions,7.0.49,2024-01-17,,,,
akeneo-pim,versions,7.0.48,2024-01-15,,,,
akeneo-pim,versions,7.0.47,2024-01-10,,,,
akeneo-pim,versions,7.0.46,2024-01-04,,,,
akeneo-pim,versions,7.0.45,2023-12-28,,,,
akeneo-pim,versions,7.0.44,2023-12-26,,,,
akeneo-pim,versions,6.0.112,2023-12-22,,,,
akeneo-pim,versions,6.0.111,2023-12-22,,,,
akeneo-pim,versions,7.0.43,2023-12-21,,,,
akeneo-pim,versions,7.0.42,2023-12-11,,,,
akeneo-pim,versions,7.0.41,2023-11-27,,,,
akeneo-pim,versions,7.0.40,2023-11-24,,,,
akeneo-pim,versions,6.0.110,2023-11-24,,,,
akeneo-pim,versions,7.0.39,2023-11-21,,,,
akeneo-pim,versions,7.0.38,2023-11-16,,,,
akeneo-pim,versions,7.0.37,2023-11-13,,,,
akeneo-pim,versions,7.0.36,2023-11-10,,,,
akeneo-pim,versions,6.0.109,2023-11-08,,,,
akeneo-pim,versions,6.0.108,2023-11-06,,,,
akeneo-pim,versions,7.0.35,2023-10-27,,,,
akeneo-pim,versions,6.0.107,2023-10-19,,,,
akeneo-pim,versions,7.0.34,2023-10-17,,,,
akeneo-pim,versions,7.0.33,2023-10-11,,,,
akeneo-pim,versions,6.0.106,2023-10-11,,,,
akeneo-pim,versions,7.0.32,2023-09-27,,,,
akeneo-pim,versions,7.0.31,2023-09-25,,,,
akeneo-pim,versions,7.0.30,2023-09-25,,,,
akeneo-pim,versions,6.0.105,2023-09-25,,,,
akeneo-pim,versions,7.0.29,2023-09-22,,,,
akeneo-pim,versions,6.0.104,2023-09-22,,,,
akeneo-pim,versions,6.0.103,2023-09-22,,,,
akeneo-pim,versions,7.0.28,2023-09-19,,,,
akeneo-pim,versions,7.0.27,2023-09-14,,,,
akeneo-pim,versions,6.0.102,2023-09-13,,,,
akeneo-pim,versions,6.0.101,2023-09-13,,,,
akeneo-pim,versions,6.0.100,2023-09-07,,,,
akeneo-pim,versions,7.0.26,2023-08-30,,,,
akeneo-pim,versions,6.0.99,2023-08-30,,,,
akeneo-pim,versions,7.0.25,2023-08-22,,,,
akeneo-pim,versions,7.0.24,2023-08-17,,,,
akeneo-pim,versions,6.0.98,2023-08-17,,,,
akeneo-pim,versions,6.0.97,2023-08-11,,,,
akeneo-pim,versions,7.0.23,2023-08-04,,,,
akeneo-pim,versions,6.0.96,2023-08-03,,,,
akeneo-pim,versions,6.0.95,2023-07-31,,,,
akeneo-pim,versions,6.0.94,2023-07-31,,,,
akeneo-pim,versions,6.0.93,2023-07-24,,,,
akeneo-pim,versions,6.0.92,2023-07-19,,,,
akeneo-pim,versions,6.0.91,2023-07-13,,,,
akeneo-pim,versions,7.0.22,2023-07-11,,,,
akeneo-pim,versions,7.0.21,2023-07-11,,,,
akeneo-pim,versions,6.0.90,2023-07-06,,,,
akeneo-pim,versions,7.0.20,2023-06-29,,,,
akeneo-pim,versions,6.0.89,2023-06-29,,,,
akeneo-pim,versions,6.0.88,2023-06-28,,,,
akeneo-pim,versions,7.0.19,2023-06-27,,,,
akeneo-pim,versions,7.0.18,2023-06-22,,,,
akeneo-pim,versions,6.0.87,2023-06-14,,,,
akeneo-pim,versions,6.0.86,2023-05-29,,,,
akeneo-pim,versions,7.0.17,2023-05-24,,,,
akeneo-pim,versions,7.0.16,2023-05-24,,,,
akeneo-pim,versions,6.0.85,2023-05-23,,,,
akeneo-pim,versions,7.0.15,2023-05-22,,,,
akeneo-pim,versions,6.0.84,2023-05-16,,,,
akeneo-pim,versions,6.0.83,2023-05-15,,,,
akeneo-pim,versions,7.0.14,2023-05-02,,,,
akeneo-pim,versions,6.0.82,2023-04-24,,,,
akeneo-pim,versions,7.0.13,2023-04-19,,,,
akeneo-pim,versions,7.0.12,2023-04-18,,,,
akeneo-pim,versions,6.0.81,2023-04-18,,,,
akeneo-pim,versions,6.0.80,2023-04-17,,,,
akeneo-pim,versions,6.0.79,2023-04-04,,,,
akeneo-pim,versions,6.0.78,2023-03-29,,,,
akeneo-pim,versions,6.0.77,2023-03-24,,,,
akeneo-pim,versions,7.0.11,2023-03-21,,,,
akeneo-pim,versions,6.0.76,2023-03-08,,,,
akeneo-pim,versions,6.0.75,2023-03-02,,,,
akeneo-pim,versions,6.0.74,2023-03-02,,,,
akeneo-pim,versions,7.0.10,2023-02-28,,,,
akeneo-pim,versions,6.0.73,2023-02-28,,,,
akeneo-pim,versions,6.0.72,2023-02-27,,,,
akeneo-pim,versions,6.0.71,2023-02-21,,,,
akeneo-pim,versions,7.0.9,2023-02-20,,,,
akeneo-pim,versions,6.0.70,2023-02-16,,,,
akeneo-pim,versions,7.0.8,2023-02-13,,,,
akeneo-pim,versions,7.0.7,2023-02-13,,,,
akeneo-pim,versions,6.0.69,2023-02-13,,,,
akeneo-pim,versions,6.0.68,2023-02-09,,,,
akeneo-pim,versions,5.0.120,2023-02-08,,,,
akeneo-pim,versions,7.0.6,2023-02-07,,,,
akeneo-pim,versions,7.0.5,2023-02-07,,,,
akeneo-pim,versions,7.0.4,2023-02-06,,,,
akeneo-pim,versions,6.0.67,2023-02-06,,,,
akeneo-pim,versions,7.0.3,2023-02-03,,,,
akeneo-pim,versions,6.0.66,2023-02-02,,,,
akeneo-pim,versions,6.0.65,2023-01-26,,,,
akeneo-pim,versions,6.0.64,2023-01-23,,,,
akeneo-pim,versions,7.0.2,2023-01-13,,,,
akeneo-pim,versions,7.0.1,2023-01-12,,,,
akeneo-pim,versions,6.0.63,2023-01-12,,,,
akeneo-pim,versions,7.0.0,2023-01-05,,,,
akeneo-pim,versions,6.0.62,2022-12-23,,,,
akeneo-pim,versions,6.0.61,2022-12-15,,,,
akeneo-pim,versions,6.0.60,2022-12-14,,,,
akeneo-pim,versions,6.0.59,2022-12-14,,,,
akeneo-pim,versions,6.0.58,2022-12-13,,,,
akeneo-pim,versions,6.0.57,2022-12-07,,,,
akeneo-pim,versions,5.0.119,2022-11-29,,,,
akeneo-pim,versions,6.0.56,2022-11-28,,,,
akeneo-pim,versions,6.0.55,2022-11-21,,,,
akeneo-pim,versions,6.0.54,2022-11-18,,,,
akeneo-pim,versions,5.0.118,2022-11-18,,,,
akeneo-pim,versions,6.0.53,2022-11-10,,,,
akeneo-pim,versions,5.0.117,2022-11-10,,,,
akeneo-pim,versions,6.0.52,2022-11-08,,,,
akeneo-pim,versions,5.0.116,2022-11-07,,,,
akeneo-pim,versions,6.0.51,2022-11-03,,,,
akeneo-pim,versions,6.0.50,2022-11-02,,,,
akeneo-pim,versions,6.0.49,2022-10-31,,,,
akeneo-pim,versions,6.0.48,2022-10-28,,,,
akeneo-pim,versions,6.0.47,2022-10-27,,,,
akeneo-pim,versions,6.0.46,2022-10-20,,,,
akeneo-pim,versions,5.0.115,2022-10-18,,,,
akeneo-pim,versions,6.0.45,2022-10-06,,,,
akeneo-pim,versions,6.0.44,2022-09-23,,,,
akeneo-pim,versions,6.0.43,2022-09-20,,,,
akeneo-pim,versions,5.0.114,2022-09-20,,,,
akeneo-pim,versions,6.0.42,2022-09-02,,,,
akeneo-pim,versions,5.0.113,2022-09-02,,,,
akeneo-pim,versions,5.0.112,2022-09-01,,,,
akeneo-pim,versions,6.0.41,2022-08-29,,,,
akeneo-pim,versions,6.0.40,2022-08-25,,,,
akeneo-pim,versions,5.0.111,2022-08-25,,,,
akeneo-pim,versions,6.0.39,2022-08-23,,,,
akeneo-pim,versions,5.0.110,2022-08-23,,,,
akeneo-pim,versions,5.0.109,2022-08-23,,,,
akeneo-pim,versions,5.0.108,2022-08-22,,,,
akeneo-pim,versions,6.0.38,2022-08-17,,,,
akeneo-pim,versions,5.0.107,2022-08-17,,,,
akeneo-pim,versions,5.0.106,2022-08-08,,,,
akeneo-pim,versions,5.0.105,2022-08-03,,,,
akeneo-pim,versions,6.0.37,2022-07-27,,,,
akeneo-pim,versions,6.0.36,2022-07-21,,,,
akeneo-pim,versions,6.0.35,2022-07-12,,,,
akeneo-pim,versions,5.0.104,2022-07-11,,,,
akeneo-pim,versions,5.0.103,2022-07-11,,,,
akeneo-pim,versions,5.0.102,2022-07-07,,,,
akeneo-pim,versions,6.0.34,2022-07-05,,,,
akeneo-pim,versions,6.0.33,2022-07-01,,,,
akeneo-pim,versions,5.0.101,2022-07-01,,,,
akeneo-pim,versions,5.0.100,2022-06-29,,,,
akeneo-pim,versions,6.0.32,2022-06-28,,,,
akeneo-pim,versions,5.0.99,2022-06-21,,,,
akeneo-pim,versions,6.0.31,2022-06-14,,,,
akeneo-pim,versions,6.0.30,2022-06-08,,,,
akeneo-pim,versions,5.0.98,2022-06-08,,,,
akeneo-pim,versions,5.0.97,2022-05-30,,,,
akeneo-pim,versions,6.0.29,2022-05-25,,,,
akeneo-pim,versions,5.0.96,2022-05-24,,,,
akeneo-pim,versions,6.0.28,2022-05-13,,,,
akeneo-pim,versions,5.0.95,2022-05-13,,,,
akeneo-pim,versions,5.0.94,2022-05-11,,,,
akeneo-pim,versions,6.0.27,2022-05-10,,,,
akeneo-pim,versions,5.0.93,2022-05-03,,,,
akeneo-pim,versions,6.0.26,2022-04-29,,,,
akeneo-pim,versions,5.0.92,2022-04-28,,,,
akeneo-pim,versions,6.0.25,2022-04-14,,,,
akeneo-pim,versions,6.0.24,2022-04-13,,,,
akeneo-pim,versions,5.0.91,2022-04-13,,,,
akeneo-pim,versions,6.0.23,2022-04-11,,,,
akeneo-pim,versions,6.0.22,2022-04-08,,,,
akeneo-pim,versions,6.0.21,2022-04-06,,,,
akeneo-pim,versions,5.0.90,2022-04-06,,,,
akeneo-pim,versions,6.0.20,2022-04-01,,,,
akeneo-pim,versions,5.0.89,2022-04-01,,,,
akeneo-pim,versions,6.0.19,2022-03-28,,,,
akeneo-pim,versions,6.0.18,2022-03-24,,,,
akeneo-pim,versions,6.0.17,2022-03-24,,,,
akeneo-pim,versions,6.0.16,2022-03-24,,,,
akeneo-pim,versions,6.0.15,2022-03-23,,,,
akeneo-pim,versions,5.0.88,2022-03-23,,,,
akeneo-pim,versions,5.0.87,2022-03-23,,,,
akeneo-pim,versions,6.0.14,2022-03-22,,,,
akeneo-pim,versions,6.0.13,2022-03-18,,,,
akeneo-pim,versions,6.0.12,2022-03-17,,,,
akeneo-pim,versions,5.0.86,2022-03-17,,,,
akeneo-pim,versions,5.0.85,2022-03-17,,,,
akeneo-pim,versions,6.0.11,2022-03-16,,,,
akeneo-pim,versions,5.0.84,2022-03-15,,,,
akeneo-pim,versions,6.0.9,2022-03-14,,,,
akeneo-pim,versions,6.0.10,2022-03-14,,,,
akeneo-pim,versions,6.0.8,2022-03-11,,,,
akeneo-pim,versions,5.0.83,2022-02-28,,,,
akeneo-pim,versions,6.0.7,2022-02-25,,,,
akeneo-pim,versions,5.0.82,2022-02-25,,,,
akeneo-pim,versions,5.0.81,2022-02-25,,,,
akeneo-pim,versions,5.0.80,2022-02-23,,,,
akeneo-pim,versions,6.0.6,2022-02-21,,,,
akeneo-pim,versions,5.0.79,2022-02-21,,,,
akeneo-pim,versions,5.0.78,2022-02-18,,,,
akeneo-pim,versions,6.0.5,2022-02-17,,,,
akeneo-pim,versions,6.0.4,2022-02-10,,,,
akeneo-pim,versions,5.0.77,2022-02-10,,,,
akeneo-pim,versions,6.0.3,2022-02-09,,,,
akeneo-pim,versions,6.0.2,2022-02-09,,,,
akeneo-pim,versions,6.0.1,2022-02-07,,,,
akeneo-pim,versions,5.0.76,2022-02-07,,,,
akeneo-pim,versions,6.0.0,2022-02-04,,,,
akeneo-pim,versions,5.0.75,2022-02-04,,,,
akeneo-pim,versions,5.0.74,2022-02-04,,,,
akeneo-pim,versions,5.0.73,2022-02-04,,,,
akeneo-pim,versions,5.0.72,2022-02-04,,,,
akeneo-pim,versions,5.0.71,2022-02-01,,,,
akeneo-pim,versions,5.0.70,2022-02-01,,,,
akeneo-pim,versions,5.0.69,2022-01-21,,,,
akeneo-pim,versions,5.0.68,2022-01-17,,,,
akeneo-pim,versions,5.0.67,2022-01-03,,,,
akeneo-pim,versions,5.0.66,2021-12-22,,,,
akeneo-pim,versions,5.0.65,2021-12-22,,,,
akeneo-pim,versions,5.0.64,2021-12-17,,,,
akeneo-pim,versions,5.0.63,2021-12-14,,,,
akeneo-pim,versions,5.0.62,2021-12-10,,,,
akeneo-pim,versions,5.0.61,2021-12-02,,,,
akeneo-pim,versions,5.0.60,2021-11-30,,,,
akeneo-pim,versions,5.0.59,2021-11-26,,,,
akeneo-pim,versions,5.0.58,2021-11-23,,,,
akeneo-pim,versions,4.0.126,2021-11-16,,,,
akeneo-pim,versions,5.0.57,2021-11-08,,,,
akeneo-pim,versions,5.0.56,2021-11-05,,,,
akeneo-pim,versions,5.0.55,2021-11-03,,,,
akeneo-pim,versions,5.0.54,2021-10-29,,,,
akeneo-pim,versions,5.0.53,2021-10-25,,,,
akeneo-pim,versions,5.0.52,2021-10-22,,,,
akeneo-pim,versions,4.0.125,2021-10-22,,,,
akeneo-pim,versions,5.0.51,2021-10-18,,,,
akeneo-pim,versions,5.0.50,2021-10-11,,,,
akeneo-pim,versions,5.0.49,2021-10-11,,,,
akeneo-pim,versions,4.0.124,2021-09-23,,,,
akeneo-pim,versions,5.0.48,2021-09-21,,,,
akeneo-pim,versions,5.0.47,2021-09-20,,,,
akeneo-pim,versions,5.0.46,2021-09-03,,,,
akeneo-pim,versions,4.0.123,2021-09-01,,,,
akeneo-pim,versions,4.0.122,2021-08-31,,,,
akeneo-pim,versions,5.0.45,2021-08-27,,,,
akeneo-pim,versions,5.0.44,2021-08-16,,,,
akeneo-pim,versions,4.0.121,2021-07-28,,,,
akeneo-pim,versions,5.0.43,2021-07-26,,,,
akeneo-pim,versions,4.0.120,2021-07-26,,,,
akeneo-pim,versions,5.0.42,2021-07-20,,,,
akeneo-pim,versions,5.0.41,2021-07-19,,,,
akeneo-pim,versions,4.0.119,2021-07-15,,,,
akeneo-pim,versions,5.0.40,2021-07-09,,,,
akeneo-pim,versions,4.0.118,2021-07-07,,,,
akeneo-pim,versions,5.0.39,2021-07-06,,,,
akeneo-pim,versions,5.0.38,2021-07-02,,,,
akeneo-pim,versions,5.0.37,2021-07-01,,,,
akeneo-pim,versions,4.0.117,2021-07-01,,,,
akeneo-pim,versions,5.0.36,2021-06-25,,,,
akeneo-pim,versions,4.0.116,2021-06-24,,,,
akeneo-pim,versions,5.0.35,2021-06-22,,,,
akeneo-pim,versions,5.0.34,2021-06-22,,,,
akeneo-pim,versions,4.0.115,2021-06-22,,,,
akeneo-pim,versions,5.0.33,2021-06-18,,,,
akeneo-pim,versions,5.0.32,2021-06-16,,,,
akeneo-pim,versions,4.0.114,2021-06-14,,,,
akeneo-pim,versions,5.0.31,2021-06-10,,,,
akeneo-pim,versions,5.0.30,2021-06-04,,,,
akeneo-pim,versions,4.0.113,2021-06-04,,,,
akeneo-pim,versions,5.0.29,2021-05-31,,,,
akeneo-pim,versions,5.0.28,2021-05-28,,,,
akeneo-pim,versions,4.0.112,2021-05-27,,,,
akeneo-pim,versions,5.0.27,2021-05-26,,,,
akeneo-pim,versions,5.0.26,2021-05-21,,,,
akeneo-pim,versions,4.0.111,2021-05-21,,,,
akeneo-pim,versions,5.0.25,2021-05-19,,,,
akeneo-pim,versions,3.2.84,2021-05-17,,,,
akeneo-pim,versions,4.0.110,2021-05-14,,,,
akeneo-pim,versions,4.0.109,2021-05-11,,,,
akeneo-pim,versions,4.0.108,2021-05-10,,,,
akeneo-pim,versions,5.0.24,2021-05-07,,,,
akeneo-pim,versions,5.0.23,2021-05-05,,,,
akeneo-pim,versions,4.0.107,2021-05-03,,,,
akeneo-pim,versions,4.0.106,2021-04-29,,,,
akeneo-pim,versions,5.0.22,2021-04-27,,,,
akeneo-pim,versions,4.0.105,2021-04-27,,,,
akeneo-pim,versions,5.0.21,2021-04-23,,,,
akeneo-pim,versions,5.0.20,2021-04-22,,,,
akeneo-pim,versions,4.0.104,2021-04-22,,,,
akeneo-pim,versions,5.0.19,2021-04-20,,,,
akeneo-pim,versions,5.0.18,2021-04-15,,,,
akeneo-pim,versions,5.0.17,2021-04-15,,,,
akeneo-pim,versions,5.0.16,2021-04-08,,,,
akeneo-pim,versions,5.0.15,2021-04-06,,,,
akeneo-pim,versions,4.0.103,2021-04-02,,,,
akeneo-pim,versions,3.2.83,2021-04-02,,,,
akeneo-pim,versions,5.0.14,2021-04-01,,,,
akeneo-pim,versions,4.0.102,2021-03-31,,,,
akeneo-pim,versions,5.0.13,2021-03-29,,,,
akeneo-pim,versions,4.0.101,2021-03-29,,,,
akeneo-pim,versions,5.0.12,2021-03-26,,,,
akeneo-pim,versions,4.0.100,2021-03-26,,,,
akeneo-pim,versions,5.0.11,2021-03-24,,,,
akeneo-pim,versions,4.0.99,2021-03-24,,,,
akeneo-pim,versions,5.0.10,2021-03-23,,,,
akeneo-pim,versions,5.0.9,2021-03-19,,,,
akeneo-pim,versions,5.0.8,2021-03-17,,,,
akeneo-pim,versions,4.0.98,2021-03-16,,,,
akeneo-pim,versions,4.0.97,2021-03-10,,,,
akeneo-pim,versions,5.0.7,2021-03-09,,,,
akeneo-pim,versions,5.0.6,2021-03-09,,,,
akeneo-pim,versions,4.0.96,2021-02-23,,,,
akeneo-pim,versions,5.0.5,2021-02-19,,,,
akeneo-pim,versions,4.0.95,2021-02-19,,,,
akeneo-pim,versions,4.0.94,2021-02-17,,,,
akeneo-pim,versions,3.2.82,2021-02-16,,,,
akeneo-pim,versions,3.2.81,2021-02-15,,,,
akeneo-pim,versions,4.0.93,2021-02-12,,,,
akeneo-pim,versions,4.0.92,2021-02-11,,,,
akeneo-pim,versions,4.0.91,2021-02-09,,,,
akeneo-pim,versions,5.0.4,2021-02-02,,,,
akeneo-pim,versions,4.0.90,2021-02-02,,,,
akeneo-pim,versions,5.0.3,2021-01-29,,,,
akeneo-pim,versions,5.0.2,2021-01-29,,,,
akeneo-pim,versions,4.0.89,2021-01-29,,,,
akeneo-pim,versions,4.0.88,2021-01-28,,,,
akeneo-pim,versions,4.0.87,2021-01-26,,,,
